Alabama,EV,"8,700",2022
Alabama,PHEV,"4,400",2022
Alabama,HEV,"50,800",2022
Alabama,Biodiesel,"48,100",2022
Alabama,E85,"449,800",2022
Alabama,CNG,100,2022
Alabama,Propane,100,2022
Alabama,Hydrogen,0,2022
Alabama,Methanol,0,2022
Alabama,Gasoline,"4,077,100",2022
Alabama,Diesel,"126,100",2022
Alabama,Unknown Fuel,"30,300",2022
Alaska,EV,"2,000",2022
Alaska,PHEV,700,2022
Alaska,HEV,"9,000",2022
Alaska,Biodiesel,"8,700",2022
Alaska,E85,"48,600",2022
Alaska,CNG,0,2022
Alaska,Propane,0,2022
Alaska,Hydrogen,0,2022
Alaska,Methanol,0,2022
Alaska,Gasoline,"457,100",2022
Alaska,Diesel,"30,500",2022
Alaska,Unknown Fuel,"5,500",2022
Arizona,EV,"65,800",2022
Arizona,PHEV,"20,400",2022
Arizona,HEV,"150,800",2022
Arizona,Biodiesel,"61,200",2022
Arizona,E85,"446,000",2022
Arizona,CNG,600,2022
Arizona,Propane,800,2022
Arizona,Hydrogen,0,2022
Arizona,Methanol,0,2022
Arizona,Gasoline,"5,476,100",2022
Arizona,Diesel,"198,700",2022
Arizona,Unknown Fuel,"70,100",2022
Arkansas,EV,"5,100",2022
Arkansas,PHEV,"2,500",2022
Arkansas,HEV,"30,600",2022
Arkansas,Biodiesel,"33,300",2022
Arkansas,E85,"283,900",2022
Arkansas,CNG,200,2022
Arkansas,Propane,0,2022
Arkansas,Hydrogen,0,2022
Arkansas,Methanol,0,2022
Arkansas,Gasoline,"2,229,500",2022
Arkansas,Diesel,"89,700",2022
Arkansas,Unknown Fuel,"10,600",2022
California,EV,"903,600",2022
California,PHEV,"361,100",2022
California,HEV,"1,514,000",2022
California,Biodiesel,"183,900",2022
California,E85,"1,338,000",2022
California,CNG,"10,300",2022
California,Propane,"1,500",2022
California,Hydrogen,"14,900",2022
California,Methanol,0,2022
California,Gasoline,"31,059,000",2022
California,Diesel,"725,300",2022
California,Unknown Fuel,"8,200",2022
Colorado,EV,"59,900",2022
Colorado,PHEV,"24,000",2022
Colorado,HEV,"131,800",2022
Colorado,Biodiesel,"62,100",2022
Colorado,E85,"346,400",2022
Colorado,CNG,300,2022
Colorado,Propane,100,2022
Colorado,Hydrogen,0,2022
Colorado,Methanol,0,2022
Colorado,Gasoline,"4,506,300",2022
Colorado,Diesel,"206,800",2022
Colorado,Unknown Fuel,"49,400",2022
Connecticut,EV,"22,000",2022
Connecticut,PHEV,"13,100",2022
Connecticut,HEV,"64,500",2022
Connecticut,Biodiesel,"10,100",2022
Connecticut,E85,"139,800",2022
Connecticut,CNG,200,2022
Connecticut,Propane,0,2022
Connecticut,Hydrogen,0,2022
Connecticut,Methanol,0,2022
Connecticut,Gasoline,"2,636,300",2022
Connecticut,Diesel,"44,100",2022
Connecticut,Unknown Fuel,"21,200",2022
Delaware,EV,"5,400",2022
Delaware,PHEV,"2,800",2022
Delaware,HEV,"19,500",2022
Delaware,Biodiesel,"4,700",2022
Delaware,E85,"66,200",2022
Delaware,CNG,0,2022
Delaware,Propane,0,2022
Delaware,Hydrogen,0,2022
Delaware,Methanol,0,2022
Delaware,Gasoline,"795,400",2022
Delaware,Diesel,"14,500",2022
Delaware,Unknown Fuel,"5,100",2022
District of Columbia,EV,"5,900",2022
District of Columbia,PHEV,"3,200",2022
District of Columbia,HEV,"17,200",2022
District of Columbia,Biodiesel,400,2022
District of Columbia,E85,"17,800",2022
District of Columbia,CNG,100,2022
District of Columbia,Propane,0,2022
District of Columbia,Hydrogen,0,2022
District of Columbia,Methanol,0,2022
District of Columbia,Gasoline,"272,200",2022
District of Columbia,Diesel,"2,000",2022
District of Columbia,Unknown Fuel,600,2022
Florida,EV,"168,000",2022
Florida,PHEV,"45,800",2022
Florida,HEV,"338,700",2022
Florida,Biodiesel,"150,900",2022
Florida,E85,"1,137,200",2022
Florida,CNG,400,2022
Florida,Propane,100,2022
Florida,Hydrogen,0,2022
Florida,Methanol,0,2022
Florida,Gasoline,"15,846,500",2022
Florida,Diesel,"343,500",2022
Florida,Unknown Fuel,"97,200",2022
Georgia,EV,"60,100",2022
Georgia,PHEV,"18,100",2022
Georgia,HEV,"147,200",2022
Georgia,Biodiesel,"82,500",2022
Georgia,E85,"745,000",2022
Georgia,CNG,300,2022
Georgia,Propane,300,2022
Georgia,Hydrogen,0,2022
Georgia,Methanol,0,2022
Georgia,Gasoline,"8,204,500",2022
Georgia,Diesel,"205,900",2022
Georgia,Unknown Fuel,"78,500",2022
Hawaii,EV,"19,800",2022
Hawaii,PHEV,"5,600",2022
Hawaii,HEV,"32,600",2022
Hawaii,Biodiesel,"3,100",2022
Hawaii,E85,"39,900",2022
Hawaii,CNG,0,2022
Hawaii,Propane,0,2022
Hawaii,Hydrogen,0,2022
Hawaii,Methanol,0,2022
Hawaii,Gasoline,"960,000",2022
Hawaii,Diesel,"15,500",2022
Hawaii,Unknown Fuel,"4,000",2022
Idaho,EV,"5,900",2022
Idaho,PHEV,"3,500",2022
Idaho,HEV,"36,500",2022
Idaho,Biodiesel,"40,300",2022
Idaho,E85,"133,300",2022
Idaho,CNG,100,2022
Idaho,Propane,100,2022
Idaho,Hydrogen,0,2022
Idaho,Methanol,0,2022
Idaho,Gasoline,"1,545,500",2022
Idaho,Diesel,"136,000",2022
Idaho,Unknown Fuel,"33,000",2022
Illinois,EV,"66,900",2022
Illinois,PHEV,"25,700",2022
Illinois,HEV,"244,100",2022
Illinois,Biodiesel,"55,400",2022
Illinois,E85,"807,900",2022
Illinois,CNG,300,2022
Illinois,Propane,0,2022
Illinois,Hydrogen,0,2022
Illinois,Methanol,0,2022
Illinois,Gasoline,"8,606,400",2022
Illinois,Diesel,"171,300",2022
Illinois,Unknown Fuel,"59,500",2022
Indiana,EV,"17,700",2022
Indiana,PHEV,"10,100",2022
Indiana,HEV,"100,900",2022
Indiana,Biodiesel,"49,100",2022
Indiana,E85,"587,100",2022
Indiana,CNG,300,2022
Indiana,Propane,0,2022
Indiana,Hydrogen,0,2022
Indiana,Methanol,0,2022
Indiana,Gasoline,"5,116,800",2022
Indiana,Diesel,"153,500",2022
Indiana,Unknown Fuel,"58,900",2022
Iowa,EV,"6,200",2022
Iowa,PHEV,"4,900",2022
Iowa,HEV,"48,600",2022
Iowa,Biodiesel,"37,000",2022
Iowa,E85,"338,900",2022
Iowa,CNG,100,2022
Iowa,Propane,0,2022
Iowa,Hydrogen,0,2022
Iowa,Methanol,0,2022
Iowa,Gasoline,"2,521,300",2022
Iowa,Diesel,"103,000",2022
Iowa,Unknown Fuel,"58,200",2022
Kansas,EV,"7,600",2022
Kansas,PHEV,"4,300",2022
Kansas,HEV,"43,500",2022
Kansas,Biodiesel,"25,000",2022
Kansas,E85,"260,100",2022
Kansas,CNG,200,2022
Kansas,Propane,100,2022
Kansas,Hydrogen,0,2022
Kansas,Methanol,0,2022
Kansas,Gasoline,"2,159,200",2022
