Alabama,EV,"1,300",2018
Alabama,PHEV,"1,500",2018
Alabama,HEV,"31,800",2018
Alabama,Biodiesel,0,2018
Alabama,E85,"509,500",2018
Alabama,CNG,"17,000",2018
Alabama,Propane,0,2018
Alabama,Hydrogen,0,2018
Alabama,Methanol,0,2018
Alabama,Gasoline,"3,733,700",2018
Alabama,Diesel,"135,900",2018
Alabama,Unknown Fuel,"46,000",2018
Alaska,EV,500,2018
Alaska,PHEV,300,2018
Alaska,HEV,"5,400",2018
Alaska,Biodiesel,0,2018
Alaska,E85,"62,000",2018
Alaska,CNG,"3,700",2018
Alaska,Propane,0,2018
Alaska,Hydrogen,0,2018
Alaska,Methanol,0,2018
Alaska,Gasoline,"484,900",2018
Alaska,Diesel,"41,000",2018
Alaska,Unknown Fuel,"16,100",2018
Arizona,EV,"12,600",2018
Arizona,PHEV,"7,700",2018
Arizona,HEV,"102,000",2018
Arizona,Biodiesel,0,2018
Arizona,E85,"533,600",2018
Arizona,CNG,"15,500",2018
Arizona,Propane,0,2018
Arizona,Hydrogen,0,2018
Arizona,Methanol,0,2018
Arizona,Gasoline,"5,061,900",2018
Arizona,Diesel,"196,300",2018
Arizona,Unknown Fuel,"103,700",2018
Arkansas,EV,600,2018
Arkansas,PHEV,800,2018
Arkansas,HEV,"20,300",2018
Arkansas,Biodiesel,0,2018
Arkansas,E85,"370,600",2018
Arkansas,CNG,"9,200",2018
Arkansas,Propane,0,2018
Arkansas,Hydrogen,0,2018
Arkansas,Methanol,0,2018
Arkansas,Gasoline,"2,070,200",2018
Arkansas,Diesel,"101,700",2018
Arkansas,Unknown Fuel,"18,100",2018
California,EV,"273,500",2018
California,PHEV,"215,000",2018
California,HEV,"1,085,300",2018
California,Biodiesel,0,2018
California,E85,"1,615,200",2018
California,CNG,"77,700",2018
California,Propane,0,2018
California,Hydrogen,"9,400",2018
California,Methanol,300,2018
California,Gasoline,"28,646,700",2018
California,Diesel,"761,600",2018
California,Unknown Fuel,"129,800",2018
Colorado,EV,"12,500",2018
Colorado,PHEV,"7,400",2018
Colorado,HEV,"84,700",2018
Colorado,Biodiesel,0,2018
Colorado,E85,"420,500",2018
