Alabama,EV,800,2017
Alabama,PHEV,"1,100",2017
Alabama,HEV,"30,600",2017
Alabama,Biodiesel,0,2017
Alabama,E85,"476,700",2017
Alabama,CNG,"18,500",2017
Alabama,Propane,0,2017
Alabama,Hydrogen,0,2017
Alabama,Methanol,0,2017
Alabama,Gasoline,"3,750,700",2017
Alabama,Diesel,"131,500",2017
Alabama,Unknown Fuel,"49,000",2017
Alaska,EV,400,2017
Alaska,PHEV,300,2017
Alaska,HEV,"5,200",2017
Alaska,Biodiesel,0,2017
Alaska,E85,"59,400",2017
Alaska,CNG,"4,400",2017
Alaska,Propane,0,2017
Alaska,Hydrogen,0,2017
Alaska,Methanol,0,2017
Alaska,Gasoline,"506,800",2017
Alaska,Diesel,"43,200",2017
Alaska,Unknown Fuel,"16,400",2017
Arizona,EV,"7,200",2017
Arizona,PHEV,"5,800",2017
Arizona,HEV,"96,000",2017
Arizona,Biodiesel,0,2017
Arizona,E85,"484,600",2017
Arizona,CNG,"16,600",2017
Arizona,Propane,0,2017
Arizona,Hydrogen,0,2017
Arizona,Methanol,100,2017
Arizona,Gasoline,"4,940,200",2017
Arizona,Diesel,"187,500",2017
Arizona,Unknown Fuel,"108,300",2017
Arkansas,EV,300,2017
Arkansas,PHEV,600,2017
Arkansas,HEV,"20,000",2017
Arkansas,Biodiesel,0,2017
Arkansas,E85,"352,700",2017
Arkansas,CNG,"10,800",2017
Arkansas,Propane,0,2017
Arkansas,Hydrogen,0,2017
Arkansas,Methanol,0,2017
Arkansas,Gasoline,"2,097,400",2017
Arkansas,Diesel,"100,100",2017
Arkansas,Unknown Fuel,"19,800",2017
California,EV,"189,700",2017
California,PHEV,"159,600",2017
California,HEV,"1,039,300",2017
California,Biodiesel,0,2017
California,E85,"1,495,800",2017
California,CNG,"79,300",2017
California,Propane,0,2017
California,Hydrogen,"3,200",2017
California,Methanol,400,2017
California,Gasoline,"28,171,500",2017
California,Diesel,"738,600",2017
California,Unknown Fuel,"122,200",2017
Colorado,EV,"8,000",2017
Colorado,PHEV,"5,200",2017
Colorado,HEV,"79,800",2017
Colorado,Biodiesel,0,2017
Colorado,E85,"395,500",2017
Colorado,CNG,"14,800",2017
Colorado,Propane,0,2017
Colorado,Hydrogen,0,2017
Colorado,Methanol,0,2017
Colorado,Gasoline,"4,256,700",2017
Colorado,Diesel,"232,400",2017
Colorado,Unknown Fuel,"83,100",2017
Connecticut,EV,"3,000",2017
Connecticut,PHEV,"3,900",2017
Connecticut,HEV,"45,200",2017
Connecticut,Biodiesel,0,2017
Connecticut,E85,"179,800",2017
Connecticut,CNG,"2,900",2017
Connecticut,Propane,0,2017
Connecticut,Hydrogen,0,2017
Connecticut,Methanol,0,2017
Connecticut,Gasoline,"2,715,700",2017
Connecticut,Diesel,"57,200",2017
Connecticut,Unknown Fuel,"29,600",2017
Delaware,EV,400,2017
Delaware,PHEV,900,2017
Delaware,HEV,"11,900",2017
Delaware,Biodiesel,0,2017
Delaware,E85,"74,900",2017
Delaware,CNG,"1,300",2017
Delaware,Propane,0,2017
Delaware,Hydrogen,0,2017
Delaware,Methanol,0,2017
Delaware,Gasoline,"754,200",2017
Delaware,Diesel,"16,900",2017
Delaware,Unknown Fuel,"7,000",2017
District of Columbia,EV,800,2017
District of Columbia,PHEV,700,2017
District of Columbia,HEV,"13,600",2017
District of Columbia,Biodiesel,0,2017
District of Columbia,E85,"23,000",2017
District of Columbia,CNG,300,2017
District of Columbia,Propane,0,2017
District of Columbia,Hydrogen,0,2017
District of Columbia,Methanol,0,2017
District of Columbia,Gasoline,"287,400",2017
District of Columbia,Diesel,"3,000",2017
District of Columbia,Unknown Fuel,"1,200",2017
Florida,EV,"15,900",2017
Florida,PHEV,"13,400",2017
Florida,HEV,"219,700",2017
Florida,Biodiesel,0,2017
Florida,E85,"1,318,500",2017
Florida,CNG,"16,800",2017
Florida,Propane,0,2017
Florida,Hydrogen,0,2017
Florida,Methanol,0,2017
Florida,Gasoline,"14,267,800",2017
Florida,Diesel,"369,900",2017
Florida,Unknown Fuel,"131,600",2017
Georgia,EV,"14,400",2017
Georgia,PHEV,"5,200",2017
Georgia,HEV,"92,200",2017
Georgia,Biodiesel,0,2017
Georgia,E85,"793,600",2017
Georgia,CNG,"25,100",2017
Georgia,Propane,0,2017
Georgia,Hydrogen,0,2017
Georgia,Methanol,0,2017
Georgia,Gasoline,"7,435,300",2017
Georgia,Diesel,"218,100",2017
Georgia,Unknown Fuel,"108,000",2017
Hawaii,EV,"5,400",2017
Hawaii,PHEV,"1,700",2017
Hawaii,HEV,"23,700",2017
Hawaii,Biodiesel,0,2017
Hawaii,E85,"48,400",2017
Hawaii,CNG,"1,300",2017
Hawaii,Propane,0,2017
Hawaii,Hydrogen,0,2017
Hawaii,Methanol,0,2017
Hawaii,Gasoline,"961,200",2017
Hawaii,Diesel,"18,100",2017
Hawaii,Unknown Fuel,"7,000",2017
Idaho,EV,700,2017
Idaho,PHEV,800,2017
Idaho,HEV,"17,700",2017
Idaho,Biodiesel,0,2017
Idaho,E85,"123,600",2017
Idaho,CNG,"12,000",2017
Idaho,Propane,0,2017
Idaho,Hydrogen,0,2017
Idaho,Methanol,0,2017
Idaho,Gasoline,"1,387,400",2017
Idaho,Diesel,"130,600",2017
Idaho,Unknown Fuel,"34,500",2017
Illinois,EV,"8,300",2017
Illinois,PHEV,"7,700",2017
Illinois,HEV,"155,800",2017
Illinois,Biodiesel,0,2017
Illinois,E85,"1,056,300",2017
Illinois,CNG,"16,400",2017
Illinois,Propane,0,2017
Illinois,Hydrogen,0,2017
Illinois,Methanol,0,2017
Illinois,Gasoline,"8,689,700",2017
Illinois,Diesel,"200,300",2017
Illinois,Unknown Fuel,"89,700",2017
Indiana,EV,"1,900",2017
Indiana,PHEV,"3,200",2017
Indiana,HEV,"59,700",2017
Indiana,Biodiesel,0,2017
Indiana,E85,"645,000",2017
Indiana,CNG,"17,900",2017
Indiana,Propane,0,2017
Indiana,Hydrogen,0,2017
Indiana,Methanol,0,2017
Indiana,Gasoline,"4,880,700",2017
Indiana,Diesel,"161,600",2017
Indiana,Unknown Fuel,"76,900",2017
Iowa,EV,600,2017
Iowa,PHEV,"1,500",2017
Iowa,HEV,"29,000",2017
Iowa,Biodiesel,0,2017
Iowa,E85,"405,200",2017
Iowa,CNG,"12,300",2017
Iowa,Propane,0,2017
Iowa,Hydrogen,0,2017
Iowa,Methanol,0,2017
Iowa,Gasoline,"2,413,800",2017
Iowa,Diesel,"112,500",2017
Iowa,Unknown Fuel,"75,400",2017
Kansas,EV,"1,000",2017
Kansas,PHEV,"1,300",2017
Kansas,HEV,"28,200",2017
Kansas,Biodiesel,0,2017
Kansas,E85,"277,900",2017
Kansas,CNG,"13,200",2017
Kansas,Propane,0,2017
Kansas,Hydrogen,0,2017
Kansas,Methanol,0,2017
Kansas,Gasoline,"2,099,900",2017
Kansas,Diesel,"92,600",2017
Kansas,Unknown Fuel,"35,900",2017
Kentucky,EV,700,2017
Kentucky,PHEV,"1,200",2017
Kentucky,HEV,"33,900",2017
Kentucky,Biodiesel,0,2017
Kentucky,E85,"381,500",2017
Kentucky,CNG,"14,500",2017
Kentucky,Propane,0,2017
Kentucky,Hydrogen,0,2017
Kentucky,Methanol,0,2017
Kentucky,Gasoline,"3,319,800",2017
Kentucky,Diesel,"120,300",2017
Kentucky,Unknown Fuel,"44,300",2017
Louisiana,EV,600,2017
Louisiana,PHEV,700,2017
Louisiana,HEV,"18,700",2017
