Alabama,EV,"2,900",2020
Alabama,PHEV,"2,100",2020
Alabama,HEV,"36,300",2020
Alabama,Biodiesel,0,2020
Alabama,E85,"567,600",2020
Alabama,CNG,"15,100",2020
Alabama,Propane,0,2020
Alabama,Hydrogen,0,2020
Alabama,Methanol,0,2020
Alabama,Gasoline,"3,863,500",2020
Alabama,Diesel,"154,100",2020
Alabama,Unknown Fuel,"41,600",2020
Alaska,EV,900,2020
Alaska,PHEV,400,2020
Alaska,HEV,"6,200",2020
Alaska,Biodiesel,0,2020
Alaska,E85,"64,000",2020
Alaska,CNG,"2,700",2020
Alaska,Propane,0,2020
Alaska,Hydrogen,0,2020
Alaska,Methanol,0,2020
Alaska,Gasoline,"460,900",2020
Alaska,Diesel,"39,600",2020
Alaska,Unknown Fuel,"11,400",2020
Arizona,EV,"28,800",2020
Arizona,PHEV,"11,200",2020
Arizona,HEV,"115,400",2020
Arizona,Biodiesel,0,2020
Arizona,E85,"584,800",2020
Arizona,CNG,"13,800",2020
Arizona,Propane,0,2020
Arizona,Hydrogen,0,2020
Arizona,Methanol,0,2020
Arizona,Gasoline,"5,202,200",2020
Arizona,Diesel,"226,000",2020
Arizona,Unknown Fuel,"103,400",2020
Arkansas,EV,"1,300",2020
Arkansas,PHEV,"1,100",2020
Arkansas,HEV,"22,400",2020
Arkansas,Biodiesel,0,2020
Arkansas,E85,"392,800",2020
Arkansas,CNG,"7,200",2020
Arkansas,Propane,0,2020
Arkansas,Hydrogen,0,2020
Arkansas,Methanol,0,2020
Arkansas,Gasoline,"2,093,700",2020
Arkansas,Diesel,"111,100",2020
Arkansas,Unknown Fuel,"15,700",2020
California,EV,"425,300",2020
California,PHEV,"265,500",2020
California,HEV,"1,228,700",2020
California,Biodiesel,0,2020
California,E85,"1,745,100",2020
California,CNG,"75,300",2020
California,Propane,0,2020
California,Hydrogen,"14,000",2020
California,Methanol,300,2020
California,Gasoline,"29,642,700",2020
California,Diesel,"825,900",2020
California,Unknown Fuel,"116,700",2020
Colorado,EV,"24,700",2020
Colorado,PHEV,"10,800",2020
Colorado,HEV,"96,500",2020
Colorado,Biodiesel,0,2020
Colorado,E85,"447,000",2020
Colorado,CNG,"11,400",2020
Colorado,Propane,0,2020
Colorado,Hydrogen,0,2020
Colorado,Methanol,0,2020
Colorado,Gasoline,"4,263,300",2020
Colorado,Diesel,"249,700",2020
Colorado,Unknown Fuel,"89,600",2020
